Run_accession	Sub-lineage	Country_or_Province	SetPart
SRR6824562	2.2	Shandong	North_China
SRR6824563	2.2	Shandong	North_China
SRR6824564	2.2	Shandong	North_China
SRR6824565	2.2	Shandong	North_China
SRR6824323	2.2	Shanxi	North_China
SRR6824389	2.2	Shanxi	North_China
SRR6824390	2.2	Shanxi	North_China
SRR6824461	2.2	Shanxi	North_China
SRR6824463	2.2	Shanxi	North_China
SRR6824467	2.2	Shanxi	North_China
SRR6824468	2.2	Shanxi	North_China
SRR6824471	2.2	Shanxi	North_China
SRR6824527	2.2	Shanxi	North_China
SRR6824530	2.2	Shanxi	North_China
SRR6824577	2.2	Shanxi	North_China
SRR6824578	2.2	Shanxi	North_China
SRR6824579	2.2	Shanxi	North_China
SRR6824580	2.2	Shanxi	North_China
SRR6824582	2.2	Shanxi	North_China
SRR6824583	2.2	Shanxi	North_China
SRR6824584	2.2	Shanxi	North_China
SRR6824649	2.2	Shanxi	North_China
SRR6824650	2.2	Shanxi	North_China
SRR6824651	2.2	Shanxi	North_China
SC19-101	2.2	Sichuan	Southwest_China
SC19-23	2.2	Sichuan	Southwest_China
SC19-24	2.2	Sichuan	Southwest_China
SC19-46	2.2	Sichuan	Southwest_China
SC19-50	2.2	Sichuan	Southwest_China
SC19-52	2.2	Sichuan	Southwest_China
SC19-67	2.2	Sichuan	Southwest_China
SC19-90	2.2	Sichuan	Southwest_China
SC19-92	2.2	Sichuan	Southwest_China
SC19-98	2.2	Sichuan	Southwest_China
SC20-107	2.2	Sichuan	Southwest_China
SC20-18	2.2	Sichuan	Southwest_China
SC20-30	2.2	Sichuan	Southwest_China
SC20-40	2.2	Sichuan	Southwest_China
SC20-46	2.2	Sichuan	Southwest_China
SC20-59	2.2	Sichuan	Southwest_China
SC20-65	2.2	Sichuan	Southwest_China
SC20-95	2.2	Sichuan	Southwest_China
SRR8186764	2.2	Taiwan	South_China
SRR8186769	2.2	Taiwan	South_China
SRR8186781	2.2	Taiwan	South_China
SRR6824285	2.2	Tianjin	North_China
SRR6824292	2.2	Tianjin	North_China
SRR6824421	2.2	Tianjin	North_China
SRR6824708	2.2	Tianjin	North_China
SRR6930884	2.2	United_States	North_America
SRR6930929	2.2	United_States	North_America
SRR6824543	2.2	Yunnan	Southwest_China
SRR10305636	2.2	Anhui	South_China
SRR10305663	2.2	Anhui	South_China
SRR10305679	2.2	Anhui	South_China
SRR10305680	2.2	Anhui	South_China
SRR10305842	2.2	Anhui	South_China
SRR10305843	2.2	Anhui	South_China
SRR10305844	2.2	Anhui	South_China
SRR10305845	2.2	Anhui	South_China
SRR10305846	2.2	Anhui	South_China
SRR10305847	2.2	Anhui	South_China
SRR10305848	2.2	Anhui	South_China
SRR10305932	2.2	Anhui	South_China
SRR10305933	2.2	Anhui	South_China
SRR10305934	2.2	Anhui	South_China
SRR10305935	2.2	Anhui	South_China
SRR10305936	2.2	Anhui	South_China
SRR10305938	2.2	Anhui	South_China
SRR10305939	2.2	Anhui	South_China
SRR10305940	2.2	Anhui	South_China
SRR10306007	2.2	Anhui	South_China
SRR10306009	2.2	Anhui	South_China
SRR10306010	2.2	Anhui	South_China
SRR10306011	2.2	Anhui	South_China
SRR10306012	2.2	Anhui	South_China
SRR10305681	2.2	Fujian	South_China
SRR10305682	2.2	Fujian	South_China
SRR10305683	2.2	Fujian	South_China
SRR10305684	2.2	Fujian	South_China
SRR10305929	2.2	Fujian	South_China
SRR10305930	2.2	Fujian	South_China
SRR10305931	2.2	Fujian	South_China
SRR10306002	2.2	Fujian	South_China
SRR10306003	2.2	Fujian	South_China
SRR10305754	2.2	Gansu	West_China
SRR10305765	2.2	Gansu	West_China
SRR10305771	2.2	Gansu	West_China
SRR10305772	2.2	Gansu	West_China
SRR10305858	2.2	Gansu	West_China
SRR10305860	2.2	Gansu	West_China
SRR10305997	2.2	Gansu	West_China
SRR10305649	2.2	Guangdong	South_China
SRR10305733	2.2	Guangdong	South_China
SRR10305740	2.2	Guangdong	South_China
SRR10305741	2.2	Guangdong	South_China
SRR10305742	2.2	Guangdong	South_China
SRR10305744	2.2	Guangdong	South_China
SRR10305877	2.2	Guangdong	South_China
SRR10305879	2.2	Guangdong	South_China
SRR10305880	2.2	Guangdong	South_China
SRR10305881	2.2	Guangdong	South_China
SRR10305884	2.2	Guangdong	South_China
SRR10305885	2.2	Guangdong	South_China
SRR10305886	2.2	Guangdong	South_China
SRR10305926	2.2	Guangdong	South_China
SRR10305979	2.2	Guangdong	South_China
SRR10305980	2.2	Guangdong	South_China
SRR10305982	2.2	Guangdong	South_China
SRR10305721	2.2	Guizhou	Southwest_China
SRR10305763	2.2	Guizhou	Southwest_China
SRR10305826	2.2	Guizhou	Southwest_China
SRR10305827	2.2	Guizhou	Southwest_China
SRR10305867	2.2	Guizhou	Southwest_China
SRR10305868	2.2	Guizhou	Southwest_China
SRR10305952	2.2	Guizhou	Southwest_China
SRR10305969	2.2	Guizhou	Southwest_China
SRR10305734	2.2	Hainan	South_China
SRR10305622	2.2	Hebei	North_China
SRR10305623	2.2	Hebei	North_China
SRR10305624	2.2	Hebei	North_China
SRR10305625	2.2	Hebei	North_China
SRR10305626	2.2	Hebei	North_China
SRR10305661	2.2	Hebei	North_China
SRR10305735	2.2	Hebei	North_China
SRR10305737	2.2	Hebei	North_China
SRR10305738	2.2	Hebei	North_China
SRR10305739	2.2	Hebei	North_China
SRR10305767	2.2	Hebei	North_China
SRR10305768	2.2	Hebei	North_China
SRR10305770	2.2	Hebei	North_China
SRR10305788	2.2	Hebei	North_China
SRR10305789	2.2	Hebei	North_China
SRR10305790	2.2	Hebei	North_China
SRR10305791	2.2	Hebei	North_China
SRR10305655	2.2	Heilongjiang	North_China
SRR10305822	2.2	Heilongjiang	North_China
SRR10305823	2.2	Heilongjiang	North_China
SRR10305824	2.2	Heilongjiang	North_China
SRR10305825	2.2	Heilongjiang	North_China
SRR10305833	2.2	Heilongjiang	North_China
SRR10305834	2.2	Heilongjiang	North_China
SRR10306018	2.2	Heilongjiang	North_China
SRR10306020	2.2	Heilongjiang	North_China
SRR10305643	2.2	Henan	North_China
SRR10305644	2.2	Henan	North_China
SRR10305700	2.2	Henan	North_China
SRR10305701	2.2	Henan	North_China
SRR10305702	2.2	Henan	North_China
SRR10305703	2.2	Henan	North_China
SRR10305704	2.2	Henan	North_China
SRR10305705	2.2	Henan	North_China
SRR10305706	2.2	Henan	North_China
SRR10305900	2.2	Henan	North_China
SRR10305905	2.2	Henan	North_China
SRR10305906	2.2	Henan	North_China
SRR10305909	2.2	Henan	North_China
SRR10305910	2.2	Henan	North_China
SRR10305911	2.2	Henan	North_China
SRR10305912	2.2	Henan	North_China
SRR10305913	2.2	Henan	North_China
SRR10305914	2.2	Henan	North_China
SRR10305991	2.2	Henan	North_China
SRR10305992	2.2	Henan	North_China
SRR10305993	2.2	Henan	North_China
SRR10305994	2.2	Henan	North_China
SRR10305995	2.2	Henan	North_China
SRR10305996	2.2	Henan	North_China
SRR10305998	2.2	Henan	North_China
SRR10305630	2.2	Hubei	South_China
SRR10305642	2.2	Hubei	South_China
SRR10305707	2.2	Hubei	South_China
SRR10305708	2.2	Hubei	South_China
SRR10305709	2.2	Hubei	South_China
SRR10305711	2.2	Hubei	South_China
SRR10305712	2.2	Hubei	South_China
SRR10305713	2.2	Hubei	South_China
SRR10305714	2.2	Hubei	South_China
SRR10305715	2.2	Hubei	South_China
SRR10305716	2.2	Hubei	South_China
SRR10305895	2.2	Hubei	South_China
SRR10305896	2.2	Hubei	South_China
SRR10305898	2.2	Hubei	South_China
SRR10305899	2.2	Hubei	South_China
SRR10305990	2.2	Hubei	South_China
SRR10305641	2.2	Hunan	South_China
SRR10305654	2.2	Hunan	South_China
SRR10305665	2.2	Hunan	South_China
SRR10305717	2.2	Hunan	South_China
SRR10305718	2.2	Hunan	South_China
SRR10305719	2.2	Hunan	South_China
SRR10305720	2.2	Hunan	South_China
SRR10305726	2.2	Hunan	South_China
SRR10305727	2.2	Hunan	South_China
SRR10305728	2.2	Hunan	South_China
SRR10305887	2.2	Hunan	South_China
SRR10305888	2.2	Hunan	South_China
SRR10305890	2.2	Hunan	South_China
SRR10305891	2.2	Hunan	South_China
SRR10305984	2.2	Hunan	South_China
SRR10305987	2.2	Hunan	South_China
SRR10305988	2.2	Hunan	South_China
SRR10305637	2.2	Inner_Mongolia	North_China
SRR10305650	2.2	Inner_Mongolia	North_China
SRR10305658	2.2	Inner_Mongolia	North_China
SRR10305659	2.2	Inner_Mongolia	North_China
SRR10305813	2.2	Inner_Mongolia	North_China
SRR10305814	2.2	Inner_Mongolia	North_China
SRR10305815	2.2	Inner_Mongolia	North_China
SRR10306025	2.2	Inner_Mongolia	North_China
SRR10306026	2.2	Inner_Mongolia	North_China
SRR10306027	2.2	Inner_Mongolia	North_China
SRR10306029	2.2	Inner_Mongolia	North_China
SRR10306031	2.2	Inner_Mongolia	North_China
SRR10306032	2.2	Inner_Mongolia	North_China
SRR10305647	2.2	Jiangsu	South_China
SRR10305666	2.2	Jiangsu	South_China
SRR10305667	2.2	Jiangsu	South_China
SRR10305668	2.2	Jiangsu	South_China
SRR10305669	2.2	Jiangsu	South_China
SRR10305671	2.2	Jiangsu	South_China
SRR10305673	2.2	Jiangsu	South_China
SRR10305674	2.2	Jiangsu	South_China
SRR10305805	2.2	Jiangsu	South_China
SRR10305806	2.2	Jiangsu	South_China
SRR10305808	2.2	Jiangsu	South_China
SRR10305809	2.2	Jiangsu	South_China
SRR10305838	2.2	Jiangsu	South_China
SRR10305839	2.2	Jiangsu	South_China
SRR10305841	2.2	Jiangsu	South_China
SRR10305945	2.2	Jiangsu	South_China
SRR10305950	2.2	Jiangsu	South_China
SRR10305951	2.2	Jiangsu	South_China
SRR10305955	2.2	Jiangsu	South_China
SRR10305956	2.2	Jiangsu	South_China
SRR10305957	2.2	Jiangsu	South_China
SRR10306014	2.2	Jiangsu	South_China
SRR10306015	2.2	Jiangsu	South_China
SRR10306016	2.2	Jiangsu	South_China
SRR10305635	2.2	Jiangxi	South_China
SRR10305657	2.2	Jiangxi	South_China
SRR10305662	2.2	Jiangxi	South_China
SRR10305870	2.2	Jiangxi	South_China
SRR10305882	2.2	Jiangxi	South_China
SRR10305893	2.2	Jiangxi	South_China
SRR10305923	2.2	Jiangxi	South_China
SRR10305924	2.2	Jiangxi	South_China
SRR10305925	2.2	Jiangxi	South_China
SRR10305927	2.2	Jiangxi	South_China
SRR10305999	2.2	Jiangxi	South_China
SRR10306000	2.2	Jiangxi	South_China
SRR10306001	2.2	Jiangxi	South_China
SRR10305803	2.2	Jilin	North_China
SRR10305804	2.2	Jilin	North_China
SRR10305820	2.2	Jilin	North_China
SRR10305821	2.2	Jilin	North_China
SRR10306021	2.2	Jilin	North_China
SRR10305817	2.2	Liaoning	North_China
SRR10305819	2.2	Liaoning	North_China
SRR10306022	2.2	Liaoning	North_China
SRR10306023	2.2	Liaoning	North_China
SRR10306024	2.2	Liaoning	North_China
SRR10185949	2.2	Malaysia	Southeast_Asia
SRR10185952	2.2	Malaysia	Southeast_Asia
SRR10185954	2.2	Malaysia	Southeast_Asia
SRR10185955	2.2	Malaysia	Southeast_Asia
SRR10209206	2.2	Malaysia	Southeast_Asia
SRR10513832	2.2	Nepal	South_Asia
SRR10305777	2.2	Ningxia	West_China
SRR10305779	2.2	Ningxia	West_China
SRR10305796	2.2	Ningxia	West_China
SRR10305832	2.2	Ningxia	West_China
SRR10305852	2.2	Ningxia	West_China
SRR10305853	2.2	Ningxia	West_China
SRR10305854	2.2	Ningxia	West_China
SRR10305855	2.2	Ningxia	West_China
SRR10305947	2.2	Ningxia	West_China
SRR10305958	2.2	Ningxia	West_China
SRR10305959	2.2	Ningxia	West_China
SRR10305960	2.2	Ningxia	West_China
SRR10305961	2.2	Ningxia	West_China
SRR10305962	2.2	Ningxia	West_China
SRR10305639	2.2	Qinghai	West_China
SRR10305774	2.2	Qinghai	West_China
SRR10305775	2.2	Qinghai	West_China
SRR10305776	2.2	Qinghai	West_China
SRR10305857	2.2	Qinghai	West_China
SRR10305766	2.2	Shaanxi	North_China
SRR10305830	2.2	Shaanxi	North_China
SRR10305831	2.2	Shaanxi	North_China
SRR10305863	2.2	Shaanxi	North_China
SRR10305864	2.2	Shaanxi	North_China
SRR10305865	2.2	Shaanxi	North_China
SRR10305964	2.2	Shaanxi	North_China
SRR10305965	2.2	Shaanxi	North_China
SRR10305966	2.2	Shaanxi	North_China
SRR10305646	2.2	Shandong	North_China
SRR10305685	2.2	Shandong	North_China
SRR10305694	2.2	Shandong	North_China
SRR10305695	2.2	Shandong	North_China
SRR10305696	2.2	Shandong	North_China
SRR10305697	2.2	Shandong	North_China
SRR10305698	2.2	Shandong	North_China
SRR10305904	2.2	Shandong	North_China
SRR10305916	2.2	Shandong	North_China
SRR10305917	2.2	Shandong	North_China
SRR10305918	2.2	Shandong	North_China
SRR10305919	2.2	Shandong	North_China
SRR10305920	2.2	Shandong	North_China
SRR10305921	2.2	Shandong	North_China
SRR10305922	2.2	Shandong	North_China
SRR10305614	2.2	Shanxi	North_China
SRR10305619	2.2	Shanxi	North_China
SRR10305638	2.2	Shanxi	North_China
SRR10305792	2.2	Shanxi	North_China
SRR10305793	2.2	Shanxi	North_China
SRR10305794	2.2	Shanxi	North_China
SRR10305795	2.2	Shanxi	North_China
SRR10305800	2.2	Shanxi	North_China
SRR10305801	2.2	Shanxi	North_China
SRR10305810	2.2	Shanxi	North_China
SRR10305811	2.2	Shanxi	North_China
SRR10305812	2.2	Shanxi	North_China
SRR10306033	2.2	Shanxi	North_China
SC19-11	2.2	Sichuan	Southwest_China
SC19-3	2.2	Sichuan	Southwest_China
SC19-40	2.2	Sichuan	Southwest_China
SC19-47	2.2	Sichuan	Southwest_China
SC19-51	2.2	Sichuan	Southwest_China
SC19-6	2.2	Sichuan	Southwest_China
SC19-8	2.2	Sichuan	Southwest_China
SC19-89	2.2	Sichuan	Southwest_China
SC19-96	2.2	Sichuan	Southwest_China
SC19-99	2.2	Sichuan	Southwest_China
SC20-10	2.2	Sichuan	Southwest_China
SC20-106	2.2	Sichuan	Southwest_China
SC20-3	2.2	Sichuan	Southwest_China
SC20-33	2.2	Sichuan	Southwest_China
SC20-49	2.2	Sichuan	Southwest_China
SC20-5	2.2	Sichuan	Southwest_China
SC20-61	2.2	Sichuan	Southwest_China
SC20-63	2.2	Sichuan	Southwest_China
SC20-87	2.2	Sichuan	Southwest_China
SRR10305652	2.2	Tianjin	North_China
SRR10305691	2.2	Tianjin	North_China
SRR10305692	2.2	Tianjin	North_China
SRR10305693	2.2	Tianjin	North_China
SRR8441985	2.2	United_States	North_America
SRR9625175	2.2	United_States	North_America
SRR10305732	2.2	Yunnan	Southwest_China
SRR12416819	2.2	Indonesia	Southeast_Asia
SRR12416820	2.2	Indonesia	Southeast_Asia
SRR12416822	2.2	Indonesia	Southeast_Asia
SRR12416823	2.2	Indonesia	Southeast_Asia
SRR12416825	2.2	Indonesia	Southeast_Asia
SRR12416826	2.2	Indonesia	Southeast_Asia
SRR12416827	2.2	Indonesia	Southeast_Asia
SRR12416830	2.2	Indonesia	Southeast_Asia
SRR12416831	2.2	Indonesia	Southeast_Asia
SRR12416833	2.2	Indonesia	Southeast_Asia
SRR12416834	2.2	Indonesia	Southeast_Asia
SRR12416835	2.2	Indonesia	Southeast_Asia
SRR12416837	2.2	Indonesia	Southeast_Asia
SRR12416841	2.2	Indonesia	Southeast_Asia
SRR12416844	2.2	Indonesia	Southeast_Asia
SRR12416845	2.2	Indonesia	Southeast_Asia
SRR12416847	2.2	Indonesia	Southeast_Asia
SRR11786859	2.2	Kyrgyzstan	Central_Asia
SRR11786860	2.2	Kyrgyzstan	Central_Asia
SRR11786861	2.2	Kyrgyzstan	Central_Asia
SRR11786862	2.2	Kyrgyzstan	Central_Asia
SRR11786863	2.2	Kyrgyzstan	Central_Asia
SRR11786864	2.2	Kyrgyzstan	Central_Asia
SRR11786865	2.2	Kyrgyzstan	Central_Asia
SRR11786866	2.2	Kyrgyzstan	Central_Asia
SRR11786867	2.2	Kyrgyzstan	Central_Asia
SRR11786868	2.2	Kyrgyzstan	Central_Asia
SRR11786869	2.2	Kyrgyzstan	Central_Asia
SRR11786870	2.2	Kyrgyzstan	Central_Asia
SRR11786871	2.2	Kyrgyzstan	Central_Asia
SRR11786872	2.2	Kyrgyzstan	Central_Asia
SRR11786873	2.2	Kyrgyzstan	Central_Asia
SRR11786875	2.2	Kyrgyzstan	Central_Asia
SRR11786876	2.2	Kyrgyzstan	Central_Asia
SRR11786877	2.2	Kyrgyzstan	Central_Asia
SRR11786878	2.2	Kyrgyzstan	Central_Asia
SC19-10	2.2	Sichuan	Southwest_China
SC19-32	2.2	Sichuan	Southwest_China
SC19-33	2.2	Sichuan	Southwest_China
SC19-41	2.2	Sichuan	Southwest_China
SC19-53	2.2	Sichuan	Southwest_China
SC19-82	2.2	Sichuan	Southwest_China
SC19-83	2.2	Sichuan	Southwest_China
SC19-95	2.2	Sichuan	Southwest_China
SC20-22	2.2	Sichuan	Southwest_China
SC20-50	2.2	Sichuan	Southwest_China
SC20-77	2.2	Sichuan	Southwest_China
SC20-78	2.2	Sichuan	Southwest_China
SC20-86	2.2	Sichuan	Southwest_China
SRR12420257	2.2	Tibet	West_China
SRR12420258	2.2	Tibet	West_China
SRR12420263	2.2	Tibet	West_China
SRR12420266	2.2	Tibet	West_China
SRR12420268	2.2	Tibet	West_China
SRR12420270	2.2	Tibet	West_China
SRR12420273	2.2	Tibet	West_China
SRR12420274	2.2	Tibet	West_China
SRR12420277	2.2	Tibet	West_China
SRR12420278	2.2	Tibet	West_China
SRR12420281	2.2	Tibet	West_China
SRR12420282	2.2	Tibet	West_China
SRR12420283	2.2	Tibet	West_China
SRR12420284	2.2	Tibet	West_China
SRR12420285	2.2	Tibet	West_China
SRR12420286	2.2	Tibet	West_China
SRR12420288	2.2	Tibet	West_China
SRR12420294	2.2	Tibet	West_China
SRR12420321	2.2	Tibet	West_China
SRR12420322	2.2	Tibet	West_China
SRR12420325	2.2	Tibet	West_China
SRR12420328	2.2	Tibet	West_China
SRR12420330	2.2	Tibet	West_China
SRR12420331	2.2	Tibet	West_China
SRR12420333	2.2	Tibet	West_China
SRR12420335	2.2	Tibet	West_China
SRR12420338	2.2	Tibet	West_China
SRR12420341	2.2	Tibet	West_China
SRR12420342	2.2	Tibet	West_China
SRR12420344	2.2	Tibet	West_China
SRR12420345	2.2	Tibet	West_China
SRR12420346	2.2	Tibet	West_China
SRR12420347	2.2	Tibet	West_China
SRR12420348	2.2	Tibet	West_China
SRR12420349	2.2	Tibet	West_China
SRR12420351	2.2	Tibet	West_China
SRR12420352	2.2	Tibet	West_China
SRR12420353	2.2	Tibet	West_China
SRR12420354	2.2	Tibet	West_China
SRR12420355	2.2	Tibet	West_China
SRR12420357	2.2	Tibet	West_China
SRR12420358	2.2	Tibet	West_China
SRR12420361	2.2	Tibet	West_China
SRR12420362	2.2	Tibet	West_China
SRR12420364	2.2	Tibet	West_China
SRR12420365	2.2	Tibet	West_China
SRR12420366	2.2	Tibet	West_China
SRR12420367	2.2	Tibet	West_China
SRR12420368	2.2	Tibet	West_China
SRR12420369	2.2	Tibet	West_China
SRR12420370	2.2	Tibet	West_China
SRR12420371	2.2	Tibet	West_China
SRR12420372	2.2	Tibet	West_China
SRR12420373	2.2	Tibet	West_China
SRR12420374	2.2	Tibet	West_China
SRR12420376	2.2	Tibet	West_China
SRR12420377	2.2	Tibet	West_China
SRR12420378	2.2	Tibet	West_China
SRR12420380	2.2	Tibet	West_China
SRR12420382	2.2	Tibet	West_China
SRR12420385	2.2	Tibet	West_China
SRR12420386	2.2	Tibet	West_China
SRR12420388	2.2	Tibet	West_China
SRR12420389	2.2	Tibet	West_China
SRR12420390	2.2	Tibet	West_China
SRR12420392	2.2	Tibet	West_China
SRR12420394	2.2	Tibet	West_China
SRR12420396	2.2	Tibet	West_China
SRR12420397	2.2	Tibet	West_China
SRR12420401	2.2	Tibet	West_China
SRR12420402	2.2	Tibet	West_China
SRR12420406	2.2	Tibet	West_China
SRR12420408	2.2	Tibet	West_China
SRR12420410	2.2	Tibet	West_China
SRR12420412	2.2	Tibet	West_China
SRR12420415	2.2	Tibet	West_China
SRR12420416	2.2	Tibet	West_China
SRR12420453	2.2	Tibet	West_China
SRR12420455	2.2	Tibet	West_China
SRR12420456	2.2	Tibet	West_China
SRR12420457	2.2	Tibet	West_China
SRR12420458	2.2	Tibet	West_China
SRR12420463	2.2	Tibet	West_China
SRR12420464	2.2	Tibet	West_China
SRR12420465	2.2	Tibet	West_China
SRR12420467	2.2	Tibet	West_China
SRR12420468	2.2	Tibet	West_China
SRR12420469	2.2	Tibet	West_China
SRR12420474	2.2	Tibet	West_China
SRR12420475	2.2	Tibet	West_China
SRR12420476	2.2	Tibet	West_China
SRR12420477	2.2	Tibet	West_China
SRR12420479	2.2	Tibet	West_China
SRR12420480	2.2	Tibet	West_China
SRR12420483	2.2	Tibet	West_China
SRR12420484	2.2	Tibet	West_China
SRR12420486	2.2	Tibet	West_China
SRR12420487	2.2	Tibet	West_China
SRR12420488	2.2	Tibet	West_China
SRR12420493	2.2	Tibet	West_China
SRR12420495	2.2	Tibet	West_China
SRR12420497	2.2	Tibet	West_China
SRR12420499	2.2	Tibet	West_China
SRR12420502	2.2	Tibet	West_China
SRR12420504	2.2	Tibet	West_China
SRR12420506	2.2	Tibet	West_China
SRR12420509	2.2	Tibet	West_China
SRR12420510	2.2	Tibet	West_China
SRR12420512	2.2	Tibet	West_China
SRR12420514	2.2	Tibet	West_China
SRR12420516	2.2	Tibet	West_China
SRR12420517	2.2	Tibet	West_China
SRR12420523	2.2	Tibet	West_China
SRR12420524	2.2	Tibet	West_China
SRR12420528	2.2	Tibet	West_China
SRR12420533	2.2	Tibet	West_China
SRR12420539	2.2	Tibet	West_China
SRR12420555	2.2	Tibet	West_China
SRR12420601	2.2	Tibet	West_China
SRR12420622	2.2	Tibet	West_China
SRR12420623	2.2	Tibet	West_China
SRR12420624	2.2	Tibet	West_China
SRR12420626	2.2	Tibet	West_China
SRR12420627	2.2	Tibet	West_China
SRR12420628	2.2	Tibet	West_China
SRR12420631	2.2	Tibet	West_China
SRR12420632	2.2	Tibet	West_China
SRR12420633	2.2	Tibet	West_China
SRR12420634	2.2	Tibet	West_China
SRR12420635	2.2	Tibet	West_China
SRR12420637	2.2	Tibet	West_China
SRR12420640	2.2	Tibet	West_China
SRR12420641	2.2	Tibet	West_China
SRR12420642	2.2	Tibet	West_China
SRR12420645	2.2	Tibet	West_China
SRR12420649	2.2	Tibet	West_China
SRR12420651	2.2	Tibet	West_China
SRR12420652	2.2	Tibet	West_China
SRR12420653	2.2	Tibet	West_China
SRR12420654	2.2	Tibet	West_China
SRR12420655	2.2	Tibet	West_China
SRR12420656	2.2	Tibet	West_China
SRR12420658	2.2	Tibet	West_China
SRR12420659	2.2	Tibet	West_China
SRR12420660	2.2	Tibet	West_China
SRR12420662	2.2	Tibet	West_China
SRR12420663	2.2	Tibet	West_China
SRR12420665	2.2	Tibet	West_China
SRR12420667	2.2	Tibet	West_China
SRR12420668	2.2	Tibet	West_China
SRR12420670	2.2	Tibet	West_China
SRR12420671	2.2	Tibet	West_China
SRR12420672	2.2	Tibet	West_China
SRR12420673	2.2	Tibet	West_China
SRR12420674	2.2	Tibet	West_China
SRR12420676	2.2	Tibet	West_China
SRR12420678	2.2	Tibet	West_China
SRR12420681	2.2	Tibet	West_China
SRR12420682	2.2	Tibet	West_China
SRR12420683	2.2	Tibet	West_China
SRR12420684	2.2	Tibet	West_China
SRR12420685	2.2	Tibet	West_China
SRR12420687	2.2	Tibet	West_China
SRR12420688	2.2	Tibet	West_China
SRR12420689	2.2	Tibet	West_China
SRR12420690	2.2	Tibet	West_China
SRR12420691	2.2	Tibet	West_China
SRR12420693	2.2	Tibet	West_China
SRR12420694	2.2	Tibet	West_China
SRR12420695	2.2	Tibet	West_China
SRR12420696	2.2	Tibet	West_China
SRR12420697	2.2	Tibet	West_China
SRR12420699	2.2	Tibet	West_China
SRR12420700	2.2	Tibet	West_China
SRR12420701	2.2	Tibet	West_China
SRR12420702	2.2	Tibet	West_China
SRR12420708	2.2	Tibet	West_China
SRR12420711	2.2	Tibet	West_China
SRR12420713	2.2	Tibet	West_China
SRR12420716	2.2	Tibet	West_China
SRR12420717	2.2	Tibet	West_China
SRR12420718	2.2	Tibet	West_China
SRR12420720	2.2	Tibet	West_China
SRR12420721	2.2	Tibet	West_China
SRR12420725	2.2	Tibet	West_China
SRR12420726	2.2	Tibet	West_China
SRR12420728	2.2	Tibet	West_China
SRR12420729	2.2	Tibet	West_China
SRR12420730	2.2	Tibet	West_China
SRR12420731	2.2	Tibet	West_China
SRR12420748	2.2	Tibet	West_China
SRR12420759	2.2	Tibet	West_China
SRR12420765	2.2	Tibet	West_China
SRR12420768	2.2	Tibet	West_China
SRR12420771	2.2	Tibet	West_China
SRR12420772	2.2	Tibet	West_China
SRR12420773	2.2	Tibet	West_China
SRR12420774	2.2	Tibet	West_China
SRR12420777	2.2	Tibet	West_China
SRR12420781	2.2	Tibet	West_China
SRR12420783	2.2	Tibet	West_China
SRR12420784	2.2	Tibet	West_China
SRR12420785	2.2	Tibet	West_China
SRR12420786	2.2	Tibet	West_China
SRR12420787	2.2	Tibet	West_China
SRR12420788	2.2	Tibet	West_China
SRR12420791	2.2	Tibet	West_China
SRR12420792	2.2	Tibet	West_China
SRR12420793	2.2	Tibet	West_China
SRR12420795	2.2	Tibet	West_China
SRR12420796	2.2	Tibet	West_China
SRR12420798	2.2	Tibet	West_China
SRR12420800	2.2	Tibet	West_China
SRR12420802	2.2	Tibet	West_China
SRR12420804	2.2	Tibet	West_China
SRR12420807	2.2	Tibet	West_China
SRR12420808	2.2	Tibet	West_China
SRR12420810	2.2	Tibet	West_China
SRR12420811	2.2	Tibet	West_China
SRR12420812	2.2	Tibet	West_China
SRR12420813	2.2	Tibet	West_China
SRR12420814	2.2	Tibet	West_China
SRR12420815	2.2	Tibet	West_China
SRR12420817	2.2	Tibet	West_China
SRR12420818	2.2	Tibet	West_China
SRR12420819	2.2	Tibet	West_China
SRR12420820	2.2	Tibet	West_China
SRR12420821	2.2	Tibet	West_China
SRR12420822	2.2	Tibet	West_China
