Gene	Type	StartPos	EndPos	4.2cnONLYchina_KLvalue	4.2cnONLYchina_Hvalue	4.2cnONLYchina_DFvalue
Rv1885c	CDS	2134273	2134872	9.861905014840744e-09	1.3402944351492663	4.0453331082934696e-05
Rv1886c	CDS	2134890	2135867	3.0339182832683775e-09	1.345004256615789	-5.8219975821449665e-06
Rv1887	CDS	2136258	2137400	2.842021729065891e-09	1.3315212979679336	2.0248308857551134e-05
Rv1890c	CDS	2139076	2139687	4.5103892842845994e-10	1.3489142131798553	-6.357561026626435e-06
Rv1891	CDS	2139741	2140148	2.478506899716848e-09	1.3292770987737774	-9.464796202007797e-06
Rv1892	CDS	2140165	2140476	9.64855489948846e-09	1.3442140176150745	-2.220623499865626e-05
Rv1893	CDS	2140486	2140704	0.0	1.3440121059076422	0.0
Rv1894c	CDS	2140739	2141869	2.3385740011150347e-09	1.3463107101201357	-6.877230743218554e-06
Rv1895	CDS	2142521	2143675	5.724727358824566e-10	1.333138240958775	8.13683712819202e-06
Rv1896c	CDS	2143535	2144446	7.1532658130202265e-09	1.358420149602189	2.3127422485780258e-05
Rv1897c	CDS	2144451	2144882	0.0	1.327585747928045	5.551115123125783e-17
Rv1898	CDS	2144940	2145248	1.9877904322562756e-09	1.324551768783785	1.874007898422514e-05
Rv1899c	CDS	2145214	2146245	4.24437800505828e-06	1.298852946346638	0.0007420438299212684
Rv1900c	CDS	2146245	2147633	2.242408517816319e-06	1.3345781285515281	-0.0005067205942957398
Rv1901	CDS	2147662	2148954	3.753368171821592e-09	1.3329065921592729	-2.295541775887422e-05
Rv1902c	CDS	2149006	2150274	3.3845587443792624e-10	1.3533129267045507	-8.53870975259241e-07
Rv1903	CDS	2150364	2150768	2.610854699103271e-09	1.3532472652692453	1.108567707297503e-06
Rv1904	CDS	2150954	2151385	1.663761395076513e-05	1.3411703781416648	-0.00023250744204816876
Rv1905c	CDS	2151433	2152395	5.075639070817317e-06	1.3305973383888559	-0.0006329206887073502
Rv1906c	CDS	2152425	2152895	0.0	1.3364660586566024	0.0
Rv1907c	CDS	2153235	2153882	4.299376410443756e-10	1.3367007297253326	7.30011756827631e-06
Rv1908c	CDS	2153889	2156111	7.767690494708823e-07	1.341682494383594	-0.0003047176618394265
Rv1909c	CDS	2156149	2156592	0.0	1.3503019660064313	0.0
Rv1910c	CDS	2156706	2157299	2.170273072366058e-09	1.330783610100241	-1.4053704700756064e-05
Rv1911c	CDS	2157382	2157987	0.0	1.3146716541353014	0.0
Rv1912c	CDS	2158087	2159091	4.386744305140411e-06	1.3378688181170795	0.0006746886728847268
Rv1913	CDS	2159191	2159943	2.018200717657237e-09	1.339942813145504	-1.654407431600502e-05
Rv1914c	CDS	2159921	2160328	2.7935949664659177e-09	1.3521593266504923	-2.5513470135463123e-06
Rv1915	CDS	2160463	2161566	1.4514917046071218e-10	1.3379179497567941	3.207993820864008e-06
Rv1916	CDS	2161566	2162762	1.2346003663843419e-09	1.3426037700838473	1.2108716574921186e-05
Rv1917c	CDS	2162932	2167311	5.03132564499964e-08	1.3665791831611718	-1.5991656252101194e-05
Rv1918c	CDS	2167649	2170612	5.501801959573172e-07	1.3631047243571757	0.00017325825105546366
Rv1919c	CDS	2171061	2171525	5.964414517833916e-10	1.3321377893867856	4.12461578175316e-06
Rv1920	CDS	2171623	2172486	6.647794370540083e-09	1.3477355201641412	1.4150911853583192e-05
Rv1921c	CDS	2172524	2173795	2.7005427944426508e-06	1.3509547818691272	-0.0005107457684114247
Rv1922	CDS	2174067	2175182	1.339104938047342e-10	1.3447677467372523	2.3371952282413844e-06
Rv1923	CDS	2175173	2176513	4.644211293314271e-09	1.3494797826713056	2.419110365886601e-05
Rv1924c	CDS	2176550	2176930	3.1020012281057774e-08	1.320840725860195	1.0435205126391178e-05
Rv1925	CDS	2177087	2178949	5.1544823964633224e-11	1.3406301585663247	-1.8757871615426858e-06
Rv1926c	CDS	2178957	2179436	0.0	1.354289980800998	0.0
Rv1927	CDS	2179673	2180446	3.2387992288107625e-10	1.33590305316762	6.141130114156734e-06
Rv1928c	CDS	2180450	2181217	5.626905171307595e-06	1.367444650232243	-5.079767764809562e-05
Rv1929c	CDS	2181262	2181906	1.066331800636533e-09	1.3505970888427408	-8.510379486292852e-06
Rv1930c	CDS	2181918	2182442	7.073467422902269e-09	1.3015235170779225	4.192915570833122e-05
Rv1931c	CDS	2182460	2183239	1.2179633968045778e-09	1.3163053209154485	-6.064304452491065e-07
Rv1932	CDS	2183372	2183869	2.36095665240299e-09	1.3370340520463289	1.5558237519586182e-05
Rv1933c	CDS	2183866	2184957	1.0924616988816638e-08	1.3120376806012823	4.393490912801834e-05
Rv1934c	CDS	2184959	2186188	3.0408925943969933e-06	1.3053465270293023	0.0006767049263207148
Rv1935c	CDS	2186203	2187159	4.6367331904551e-06	1.3259733495770043	0.0006982143198132063
Rv1936	CDS	2187384	2188493	1.8403592538795976e-09	1.3356692267435908	1.5568451450564957e-05
Rv1937	CDS	2188496	2191015	2.8710533950260242e-11	1.334716672613696	1.7092330233947628e-06
Rv1938	CDS	2191027	2192097	5.200102959346253e-09	1.330580250221577	2.8098471879123288e-05
Rv1939	CDS	2192094	2192609	0.0	1.3130038808129554	0.0
Rv1940	CDS	2192606	2193667	2.512570540513792e-09	1.3070672489815116	1.4412750112602346e-05
Rv1941	CDS	2193664	2194434	1.5861124080807087e-09	1.3242626870744347	8.005059027427208e-06
Rv1942c	CDS	2194644	2194973	3.73894815108855e-09	1.3297688704143704	1.0310821080050658e-05
Rv1943c	CDS	2194970	2195347	0.0	1.3524224738340218	0.0
Rv1944c	CDS	2195344	2195934	1.4711741381789878e-06	1.33366458319552	-4.701429953030134e-05
Rv1945	CDS	2195989	2197353	3.068127973904211e-07	1.3377842815950904	-0.00014932621261248835
Rv1946c	CDS	2197508	2197960	6.387990691969492e-10	1.3496188152107023	-6.387989581746467e-10
Rv1947	CDS	2198024	2198425	7.0235292026765705e-09	1.3269076068931411	3.5379881284935966e-05
Rv1948c	CDS	2198714	2199064	1.241121094786024e-09	1.3805220631794277	-3.084389439300672e-06
Rv1950c	CDS	2199998	2200189	0.0	1.362146344622272	0.0
Rv1951c	CDS	2200190	2200486	0.0	1.3117377244754995	0.0
Rv1952	CDS	2200726	2200941	0.0	1.33155969556234	0.0
Rv1953	CDS	2200938	2201249	1.7812438191100455e-09	1.359071673784359	1.0632308272917612e-05
Rv1954c	CDS	2201223	2201744	0.0	1.345941966709026	0.0
Rv1955	CDS	2201719	2202096	0.0	1.3639170454981133	0.0
Rv1956	CDS	2202138	2202587	8.647036975339972e-10	1.3574016473452053	5.774991530038687e-06
Rv1957	CDS	2202584	2203129	5.295293648011068e-10	1.3532873994157106	-5.645482861527107e-06
Rv1958c	CDS	2203018	2203632	1.8043992411342913e-09	1.3499487377654913	1.2351873939553393e-05
Rv1959c	CDS	2203681	2203977	0.0	1.3570324227717423	0.0
Rv1960c	CDS	2203974	2204225	2.9478912089153653e-09	1.3295196184017972	-1.854891824798477e-05
Rv1961	CDS	2204212	2204706	9.079172413883896e-10	1.3152420067292159	1.1865068908267773e-05
Rv1962c	CDS	2204866	2205273	3.905401502191097e-09	1.3555653717382175	1.6579637937053082e-05
Rv1962A	CDS	2205277	2205549	0.0	1.3457825049575856	0.0
Rv1963c	CDS	2205582	2206802	4.219383453740733e-09	1.3316404919370892	-1.6175211846491955e-05
Rv1964	CDS	2207700	2208497	0.0	1.3318758388071967	0.0
Rv1965	CDS	2208507	2209322	0.0	1.330714642236785	0.0
Rv1966	CDS	2209327	2210604	2.5738363647609397e-06	1.3328458325532089	-0.00042086891126186243
Rv1967	CDS	2210601	2211629	2.1187581689119384e-09	1.334066466905137	1.6842654627924336e-05
Rv1968	CDS	2211626	2212858	1.1749190509391383e-09	1.3151691098032015	-6.1405339559228445e-06
Rv1969	CDS	2212855	2214126	4.404941245095273e-09	1.325766571593282	-2.648947584887873e-05
Rv1970	CDS	2214123	2215256	2.0608744710770566e-09	1.3295318334275168	2.0515404070553522e-05
Rv1971	CDS	2215257	2216570	3.1868481084607048e-06	1.3343338179185835	-0.0005159530116632394
Rv1972	CDS	2216592	2217167	8.066523937699799e-08	1.3241661176589434	-9.46455472750074e-05
Rv1973	CDS	2217164	2217646	5.117419266120748e-10	1.3121688833237863	1.0362480822312392e-06
Rv1974	CDS	2217659	2218036	3.140934459888722e-05	1.3434645923549275	0.0014452689733423507
Rv1975	CDS	2218052	2218717	4.385510288251737e-10	1.3336009536254456	8.642257920687957e-06
Rv1976c	CDS	2218844	2219251	3.666385139933226e-09	1.3235439992058535	2.1229648825116243e-05
Rv1977	CDS	2219754	2220800	3.883455482911469e-06	1.3379746245423139	-0.0006392422476239057
Rv1978	CDS	2220908	2221756	5.77404679624749e-10	1.351076370583132	5.473934070576725e-06
Rv1979c	CDS	2221719	2223164	2.1695239579289094e-06	1.362967376084357	0.0003788893549689365
Rv1980c	CDS	2223343	2224029	1.186611087167222e-09	1.3631950661419407	-4.041949345723328e-06
Rv1981c	CDS	2224220	2225188	7.456350537005108e-10	1.3660010553484259	7.14889879688263e-06
Rv1982c	CDS	2225413	2225832	9.929682631693026e-10	1.3265653736320435	1.1799829485736879e-05
Rv1982A	CDS	2225841	2226101	0.0	1.3421688148186572	0.0
Rv1983	CDS	2226244	2227920	7.528571099868486e-10	1.3406017726994521	8.16481376497702e-06
Rv1984c	CDS	2227908	2228561	1.5260478991585558e-09	1.3513859182454022	6.3163521178966064e-06
RV1984a	CDS	2228676	2228906	1.2724909126404782e-08	1.3671746966090712	2.1297015142140996e-05
Rv1985c	CDS	2228991	2229902	2.172517721277245e-10	1.33954089272805	3.8096725576974855e-06
Rv1986	CDS	2230011	2230610	9.68718322225115e-09	1.3246866204406444	3.947137937537759e-05
Rv1987	CDS	2231026	2231454	3.837915873994291e-09	1.364875598230309	1.139319616638712e-05
Rv1988	CDS	2231680	2232219	3.0704238040968335e-09	1.2966887519691013	2.6199448025898686e-05
Rv1989c	CDS	2232739	2233299	5.853534879030065e-10	1.3516540886484676	6.1774687902804715e-06
Rv1990c	CDS	2233296	2233637	4.7233838507132475e-09	1.3530558749580448	1.7218921837591772e-05
Rv1991c	CDS	2234305	2234649	1.4559820571413695e-09	1.3583688030138155	8.346142120141398e-06
Rv1991A	CDS	2234643	2234891	1.0186231358400022e-08	1.3598041882621956	2.0866402322294864e-05
Rv1992c	CDS	2234991	2237306	8.181126435746755e-07	1.3256491557491272	0.0002983389755209509
Rv1993c	CDS	2237303	2237575	2.847672486705477e-09	1.2700834228403857	-1.7452777174853384e-05
Rv1994c	CDS	2237628	2237984	4.0803922018994854e-08	1.3226297629385675	-9.153940808698247e-05
Rv1995	CDS	2238141	2238908	4.8419591114345906e-09	1.3484747316720538	6.481425194881929e-06
Rv1996	CDS	2239004	2239957	1.1953438794343185e-09	1.339816544047505	7.893600029396097e-06
Rv1997	CDS	2240159	2242876	5.982090895417791e-07	1.3404274645506875	0.00023794295034096358
Rv1998c	CDS	2242945	2243721	6.637334636683256e-06	1.3452504567012569	0.0007420493516991367
Rv1999c	CDS	2243816	2245138	2.325158718147202e-06	1.2980985978856647	0.0003278390702300682
Rv2000	CDS	2245209	2246822	1.7240958660735828e-10	1.353989084012568	-9.76197076341112e-07
Rv2001	CDS	2246832	2247584	5.955852908967607e-06	1.3556054815058545	0.0002825955290212123
Rv2002	CDS	2247660	2248442	2.9155561298566113e-10	1.3491525522996355	-4.182313558309669e-06
Rv2003c	CDS	2248563	2249420	1.2210595867756524e-09	1.317400759359718	4.3054539002884695e-06
Rv2004c	CDS	2249478	2250974	6.272754538017011e-10	1.3404888567159774	-4.5685510877691016e-06
Rv2005c	CDS	2250996	2251883	5.6682716121359e-06	1.337419492574383	0.0009150016740752109
Rv2006	CDS	2252002	2255985	1.2564785323299077e-09	1.3471577441481009	5.856265388737292e-06
Rv2007c	CDS	2256084	2256428	1.5451676604882891e-09	1.3474670211084376	1.367501045584918e-05
Rv2008c	CDS	2256617	2257942	4.378413187566821e-10	1.3494946848837874	-5.707874260407753e-06
Rv2009	CDS	2258030	2258272	0.0	1.3581199616895674	0.0
Rv2010	CDS	2258273	2258671	1.185236409018131e-09	1.3401957434397578	1.1257892780613954e-05
Rv2011c	CDS	2258854	2259285	2.3154373973710562e-09	1.341392326022972	-7.855361224495816e-06
Rv2012	CDS	2259326	2259820	2.2717607794930927e-09	1.3560749882181202	1.2114196632884155e-05
Rv2015c	CDS	2261816	2263072	3.1889020239983523e-06	1.328402066945127	-0.0004923746876857038
Rv2016	CDS	2263426	2264001	4.0336883833091974e-10	1.3576599994392653	-6.293230874754308e-07
Rv2017	CDS	2263998	2265038	3.1936863709169927e-09	1.3434243791844809	1.88087274244908e-05
Rv2018	CDS	2265280	2265999	3.327993436386123e-10	1.3406421195281812	4.934769902265046e-06
Rv2019	CDS	2265989	2266405	1.577367031435628e-08	1.3600476136300599	-2.739762247067068e-05
Rv2021c	CDS	2266805	2267110	6.817261921643336e-09	1.3448960958422624	1.804173780550755e-05
Rv2022c	CDS	2267119	2267724	4.033326950203531e-09	1.3562387557601583	7.411847693983287e-06
Rv2023c	CDS	2267749	2268108	0.0	1.2928094837798598	0.0
Rv2024c	CDS	2268693	2270240	2.6938001829179825e-10	1.33299453310204	-2.4410248218309505e-06
Rv2025c	CDS	2270750	2271748	2.513447616703246e-09	1.3306229348777299	-1.4816890951507844e-05
Rv2026c	CDS	2271863	2272747	6.862197476920073e-10	1.3482066069709089	6.383601310500087e-06
Rv2027c	CDS	2272787	2274508	6.200284730084604e-11	1.33808360345725	2.37860275981161e-06
Rv2028c	CDS	2274569	2275408	5.8893584453656445e-09	1.3188127067872575	1.2735963624721514e-05
Rv2029c	CDS	2275405	2276424	2.3796274950527163e-09	1.340321201332242	-1.1102223596903826e-05
Rv2030c	CDS	2276441	2278486	1.0811679100886096e-06	1.3278845766914524	-0.00031794537404455925
Rv2031c	CDS	2278498	2278932	9.182701821153216e-10	1.3587556361718613	-7.671629104755162e-06
Rv2032	CDS	2279129	2280124	2.964750334122357e-09	1.3469248181558957	1.3580413372626943e-05
Rv2033c	CDS	2280240	2281082	6.304974129789365e-06	1.3016095867677149	0.0008417299646455989
Rv2034	CDS	2281294	2281617	0.0	1.3053970340576269	0.0
Rv2035	CDS	2281614	2282102	3.7040614464523003e-09	1.3510518818632027	-1.0531004530911492e-05
Rv2036	CDS	2282099	2282740	4.371329054558837e-05	1.344297292517809	-0.002187428924002144
Rv2037c	CDS	2282747	2283721	7.095151133285071e-10	1.338728435177416	5.837924836049613e-06
Rv2038c	CDS	2283723	2284796	7.954826797273995e-10	1.3507733632624257	9.384475249618607e-06
Rv2039c	CDS	2284799	2285641	7.866559070812684e-10	1.3346890018066866	4.152910375809782e-06
Rv2040c	CDS	2285628	2286530	9.198093786633166e-09	1.3513954332228648	3.203883748492675e-05
Rv2041c	CDS	2286527	2287846	1.0723255616795768e-10	1.3476999852576383	2.9020623174558224e-06
Rv2042c	CDS	2287884	2288681	1.014334877202927e-08	1.3343063561827955	2.6577846353625922e-05
Rv2043c	CDS	2288681	2289241	1.1081896345022102e-08	1.3419625102638246	-4.175743094958495e-05
Rv2044c	CDS	2289282	2289599	0.0	1.329379473436851	0.0
Rv2045c	CDS	2289685	2291220	1.2733156751210117e-09	1.3367301812809378	1.3747061190505505e-06
Rv2046	CDS	2291269	2291925	1.7146158937109135e-09	1.2999780825378848	1.6048380996724898e-05
Rv2047c	CDS	2291962	2294526	3.522046931880851e-09	1.3218451136658795	2.5513780261110508e-05
Rv2048c	CDS	2294531	2306986	6.70649006884183e-08	1.3110068193177429	0.00012144435305128098
Rv2049c	CDS	2307293	2307517	0.0	1.2926600051342674	0.0
Rv2050	CDS	2307821	2308156	0.0	1.3357314556605642	0.0
Rv2051c	CDS	2308131	2310755	8.456194633410519e-10	1.3261172280393372	1.1195641826999836e-05
Rv2052c	CDS	2310913	2312517	4.695291933032308e-10	1.2927532196791367	1.0587307459286599e-05
Rv2053c	CDS	2312522	2313049	5.221205384708938e-09	1.3071324457238718	2.3820408361546752e-05
Rv2054	CDS	2313125	2313838	3.362499723102985e-10	1.3377206654028904	5.299256104818184e-06
Rv2055c	CDS	2314087	2314353	0.0	1.33275517611341	0.0
Rv2056c	CDS	2314354	2314659	0.0	1.2963909629394657	0.0
Rv2057c	CDS	2314661	2314825	0.0	1.3404138995586563	0.0
Rv2058c	CDS	2314825	2315061	0.0	1.3442749869271642	0.0
Rv2059	CDS	2315174	2316709	2.060762928246529e-06	1.323256087863263	0.00047980605163022716
Rv2060	CDS	2316279	2316680	4.55280372352318e-05	1.2851135810814587	0.003419349837333663
Rv2061c	CDS	2316681	2317085	0.0	1.33668954464625	0.0
Rv2062c	CDS	2317169	2320753	1.7403237739799238e-09	1.3104073929927704	2.0851223650586448e-05
Rv2063	CDS	2320831	2321064	2.757325967550628e-08	1.3200338652909323	4.1235734214994935e-05
Rv2063A	CDS	2321057	2321467	0.0	1.300159478171684	0.0
Rv2064	CDS	2321451	2322542	6.361182136593868e-10	1.2762930653989695	1.233928373206572e-05
Rv2065	CDS	2322552	2323178	0.0	1.2828201702901805	0.0
Rv2066	CDS	2323175	2324701	1.130052829090289e-09	1.2972236978002147	-7.4734063591486155e-06
Rv2067c	CDS	2324647	2325870	-5.551115123125783e-17	1.3668879724025638	0.0
Rv2068c	CDS	2325886	2326809	5.15503785153415e-06	1.3337727790520066	-0.0007570891756367715
Rv2069	CDS	2326944	2327501	0.0	1.318883840887136	0.0
Rv2070c	CDS	2327491	2328225	7.558896841786122e-10	1.32557615614245	-6.0481250798161135e-06
Rv2071c	CDS	2328222	2328977	8.222860427953282e-06	1.323410452373904	0.000935235880676788
Rv2072c	CDS	2328974	2330146	1.7713834288279884e-09	1.317453909117768	2.0755958907381356e-05
Rv2073c	CDS	2330214	2330963	2.0611445883389479e-10	1.294166419924156	4.497403255920851e-07
Rv2074	CDS	2330993	2331406	0.0	1.3277514568259106	0.0
Rv2075c	CDS	2331416	2332879	4.224689835796713e-06	1.3166071117147031	-0.00013919318832461558
Rv2076c	CDS	2333037	2333288	2.2227150120457395e-09	1.3310192278958468	1.0450430720121417e-05
Rv2077c	CDS	2333323	2334294	8.262173722961563e-10	1.3391128595955286	9.27034813386074e-06
Rv2077A	CDS	2334295	2334594	0.0	1.339940338941479	0.0
Rv2078	CDS	2335059	2335373	1.7516598727063126e-09	1.354825964623393	1.1881599727925352e-05
Rv2079	CDS	2335355	2337325	3.957394190123864e-09	1.3421518823840461	1.1143100961674701e-05
Rv2080	CDS	2337306	2337869	1.378372327387467e-08	1.3559467467504098	3.6194668900091376e-05
Rv2081c	CDS	2338065	2338505	4.780671586157581e-06	1.3149361453408122	-0.0003125328058213861
Rv2082	CDS	2338709	2340874	7.615564461826985e-07	1.2975480365352068	-0.00048262955157496457
Rv2083	CDS	2340871	2341815	4.857306022787444e-06	1.2912783660891978	-0.0008181916830354297
Rv2084	CDS	2341808	2342944	1.3914241980828024e-10	1.3348383368781982	4.066151431225684e-06
Rv2085	CDS	2343027	2343332	1.8324331496621937e-09	1.334939642187583	-1.565489092175687e-05
Rv2086	CDS	2343311	2343916	1.8842668536578344e-09	1.3295936349413486	9.918879904202704e-06
Rv2088	CDS	2344411	2346180	9.688619351244654e-10	1.3398450668129818	1.0244096017353321e-05
Rv2089c	CDS	2346197	2347324	1.529543158795832e-10	1.3269197176775431	-5.056476697296031e-06
Rv2090	CDS	2347373	2348554	6.362439952667387e-08	1.3072253775337586	0.0001092336358741175
Rv2091c	CDS	2348558	2349292	0.0	1.3230371117413693	0.0
Rv2092c	CDS	2349334	2352054	6.087409820110246e-07	1.32602934310422	0.0002446935912657211
Rv2093c	CDS	2352103	2353029	1.5154666410666096e-10	1.3402882839880579	-2.3792784964449254e-08
Rv2094c	CDS	2353046	2353297	0.0	1.3578345693842266	0.0
Rv2095c	CDS	2353365	2354315	3.248217798845765e-06	1.3143313217769785	-3.7411881891213916e-05
Rv2096c	CDS	2354312	2355310	5.120870727459703e-09	1.323354932706865	2.7010204398103532e-05
Rv2097c	CDS	2355319	2356677	2.395114927777886e-06	1.3475279565805638	0.00047986314698245103
Rv2100	CDS	2358389	2360041	2.1641828884533254e-09	1.3123072310436101	1.6688673622866634e-05
Rv2101	CDS	2360240	2363281	4.932478245289751e-07	1.3097990967009143	-0.0002671868720340309
Rv2102	CDS	2363391	2364107	1.8433998216771386e-09	1.3112134508826871	-3.0041244276080015e-06
Rv2103c	CDS	2364086	2364520	0.0	1.3334667452137845	0.0
Rv2104c	CDS	2364527	2364781	0.0	1.333807691457544	0.0
Rv2104a	CDS	2364797	2365054	2.476713112375961e-09	1.3363456365478925	1.326731269757353e-05
Rv2107	CDS	2367359	2367655	0.0	1.3764336711107783	0.0
Rv2108	CDS	2367711	2368442	3.432389483748466e-09	1.3640449737350941	1.2489887669442368e-05
Rv2109c	CDS	2368983	2369729	5.631048217269452e-06	1.3479626909937292	0.00016782340821613895
Rv2110c	CDS	2369726	2370601	2.444227042985858e-10	1.3433076204856804	5.697780938063168e-06
Rv2111c	CDS	2370598	2370792	0.0	1.3059181062320389	0.0
Rv2112c	CDS	2370905	2372569	4.2454945148318046e-07	1.3249685524725265	5.438013783165552e-07
Rv2113	CDS	2372630	2373823	1.5559076249616055e-10	1.3190113622544697	5.1458924660297e-06
Rv2114	CDS	2373834	2374457	1.1232739738353814e-09	1.3448008451769737	9.167680733390693e-06
Rv2115c	CDS	2374461	2376290	2.228192630404635e-10	1.3550083310322525	4.149916507378837e-06
Rv2116	CDS	2376571	2377140	5.393877455794893e-09	1.3218469846319378	1.743914624446896e-05
Rv2117	CDS	2377148	2377441	0.0	1.3316923072333835	0.0
Rv2118c	CDS	2377470	2378312	4.245124418655877e-09	1.3244452909418523	2.51691310871327e-05
Rv2119	CDS	2378386	2379222	5.26154408930779e-09	1.3279340420420969	1.0229185684440534e-05
Rv2120c	CDS	2379245	2379727	1.0843606568222697e-09	1.3075602115140468	-1.3896448817940499e-05
Rv2121c	CDS	2379806	2380660	1.2436776053448284e-09	1.3372022774418417	2.9822031747395172e-06
Rv2122c	CDS	2380663	2380944	2.12568779245359e-09	1.3488364165726712	1.3737169257732607e-05
Rv2123	CDS	2381071	2382492	6.117262252303135e-11	1.3259757674459143	7.315288160225641e-07
Rv2124c	CDS	2382489	2386067	5.51900913858816e-10	1.3384177541345272	1.2603205294947628e-06
