Gene	Type	StartPos	EndPos	4.2bNOchina_KLvalue	4.2bNOchina_Hvalue	4.2bNOchina_DFvalue
Rv1254	CDS	1401658	1402809	1.787293646415833e-10	1.3356158430361078	-1.0879367478011659e-06
Rv1255c	CDS	1402778	1403386	2.1394107575511967e-06	1.326768158926296	-0.00048110196695211327
Rv1256c	CDS	1403386	1404603	7.557870995711369e-11	1.3247160435342393	-1.4603857003137044e-06
Rv1257c	CDS	1404717	1406084	2.6432522837183114e-11	1.3205844612757085	1.6991248757980415e-06
Rv1258c	CDS	1406081	1407340	1.2311079933269298e-10	1.3176554272866667	4.93979644200504e-06
Rv1259	CDS	1407339	1408238	3.069696163926494e-10	1.314817315406342	-4.114648309905267e-06
Rv1260	CDS	1408240	1409358	0.0	1.3609158828245893	0.0
Rv1261c	CDS	1409484	1409933	1.9902867735732688e-05	1.3357455597495997	0.0004936655798661871
Rv1262c	CDS	1409938	1410372	1.5870050790511847e-05	1.3241929116741558	-0.00029534442173762
Rv1263	CDS	1410431	1411819	6.11826922458647e-10	1.3191511421720123	4.654841698314982e-06
Rv1264	CDS	1411894	1413087	6.873202007540158e-11	1.3141099891143904	7.367783999012723e-07
Rv1265	CDS	1413260	1413940	1.789716270184094e-07	1.346869943281738	-9.510999713663315e-05
Rv1266c	CDS	1413960	1415840	8.377815967075541e-07	1.3192753282862757	0.00012341529259579653
Rv1267c	CDS	1416181	1417347	2.4434282375196403e-10	1.337479928473338	4.240107602082599e-06
Rv1268c	CDS	1417658	1418356	0.0	1.3206044580894931	0.0
Rv1269c	CDS	1418579	1418953	0.0	1.3265537333270598	0.0
Rv1270c	CDS	1419014	1419748	2.7793845003287743e-10	1.3492723574622307	1.327460912303735e-07
Rv1271c	CDS	1419961	1420302	3.895715416923906e-10	1.3338425395683355	1.315268543411463e-06
Rv1272c	CDS	1420410	1422305	1.5286549248649806e-09	1.3402220483275775	1.1113191914324805e-05
Rv1273c	CDS	1422302	1424050	1.4882741584676396e-06	1.343902331087626	-0.00034349582025750003
Rv1274	CDS	1424197	1424754	1.4129761559844578e-05	1.3523123429887203	0.0008194331695627888
Rv1275	CDS	1424751	1425293	1.591327070116222e-10	1.3364169862525703	4.2421235106337996e-06
Rv1276c	CDS	1425438	1425914	0.0	1.3017508796970003	0.0
Rv1277	CDS	1426164	1427417	1.5357032312479646e-10	1.3298604989177418	5.399287464347147e-06
Rv1278	CDS	1427414	1430041	4.430789068976537e-12	1.3120084462031294	-3.684543098403381e-08
Rv1279	CDS	1430062	1431648	1.8035284377049265e-10	1.3385077317765812	5.042055030546333e-06
Rv1280c	CDS	1431665	1433440	5.6491755717757997e-11	1.3366647928212672	1.703666516306157e-06
Rv1281c	CDS	1433433	1435271	1.8998569384365283e-10	1.331910672252621	4.109642569916083e-06
Rv1282c	CDS	1435268	1436143	2.7546925851495985e-10	1.3510185273675834	-4.747690972140006e-06
Rv1283c	CDS	1436140	1437117	2.951393351935394e-09	1.3366791258591104	6.44022740781125e-06
Rv1284	CDS	1437324	1437815	0.0	1.34227636411483	0.0
Rv1285	CDS	1437909	1438907	1.315384468014713e-10	1.3419768773421763	-7.681051727992383e-07
Rv1286	CDS	1438907	1440751	0.0	1.3496971046226816	0.0
Rv1287	CDS	1440805	1441290	2.051648850809329e-10	1.3207463936654695	4.964505439353228e-06
Rv1288	CDS	1441348	1442718	5.72700641082724e-06	1.340048906118959	-0.00043689814946407113
Rv1289	CDS	1442767	1443399	0.0	1.364454534899876	0.0
Rv1290c	CDS	1443482	1445047	2.8559676845674176e-10	1.3375466503749558	4.58457631158371e-06
Rv1290A	CDS	1445058	1445372	6.755709297534551e-08	1.3168593588046185	1.205123062242297e-05
Rv1291c	CDS	1445499	1445834	3.556893518608106e-08	1.3115509675623178	7.96511208919215e-05
Rv1292	CDS	1446379	1448031	4.1126047012340905e-11	1.334809914206551	-5.406565412036102e-07
Rv1293	CDS	1448028	1449371	0.0	1.3460455349287215	0.0
Rv1294	CDS	1449375	1450700	2.677022492569847e-10	1.3376465916389637	6.012257001697385e-06
Rv1295	CDS	1450697	1451779	4.0859093886069786e-11	1.3356602830146331	2.0611675596859946e-06
Rv1296	CDS	1451997	1452947	5.421368909352964e-11	1.3435224375817938	2.597368283951962e-06
Rv1297	CDS	1453204	1455012	1.2725542841707238e-11	1.3311732963660121	8.567939540626845e-07
Rv1298	CDS	1455163	1455405	0.0	1.3692661663194585	0.0
Rv1299	CDS	1455495	1456568	6.473845895471619e-07	1.344306213038591	-0.0002235064143883969
Rv1300	CDS	1456565	1457542	2.9023594638744044e-10	1.3350623406847597	-3.392793936907168e-06
Rv1301	CDS	1457558	1458211	1.159037068876323e-05	1.3276998692399364	-0.0011512289855367674
Rv1302	CDS	1458295	1459509	4.068129166867607e-11	1.3221075977762455	2.731515139908769e-06
Rv1303	CDS	1459766	1460251	1.7067813828930412e-10	1.3515865109832197	1.40872602166775e-06
Rv1304	CDS	1460244	1460996	0.0	1.3711292022844677	0.0
Rv1305	CDS	1461045	1461290	0.0	1.345069888266889	0.0
Rv1306	CDS	1461321	1461836	9.075177464512585e-07	1.357910749506372	0.0002090301167689268
Rv1307	CDS	1461843	1463183	0.0	1.3442720996174222	0.0
Rv1308	CDS	1463228	1464877	1.2325696019388488e-11	1.3510753686144361	-7.212619268504028e-08
Rv1309	CDS	1464884	1465801	2.098870521827223e-10	1.353072815650333	3.3044804882420564e-06
Rv1310	CDS	1465841	1467301	2.0478322637629276e-06	1.3487854841846947	0.0003650936622693335
Rv1311	CDS	1467315	1467680	0.0	1.3439585240183942	0.0
Rv1312	CDS	1467688	1468131	0.0	1.33396362522554	0.0
Rv1313c	CDS	1468171	1469505	1.1132854531581415e-06	1.3269765373988074	-0.0003590096701655554
Rv1314c	CDS	1469671	1470252	0.0	1.3489129196917484	0.0
Rv1315	CDS	1470321	1471577	1.460584431178802e-10	1.3403095014844113	5.914147540586612e-07
Rv1316c	CDS	1477134	1477631	0.0	1.3524905070414213	0.0
Rv1317c	CDS	1477628	1479118	3.3779540276057674e-10	1.3166658153065345	-4.19118364647364e-06
Rv1318c	CDS	1479199	1480824	8.150002894780073e-11	1.332092397485003	-3.092210671906681e-06
Rv1319c	CDS	1480894	1482501	5.295420664186423e-07	1.344721317587739	0.00017732252400476378
Rv1320c	CDS	1482514	1484217	3.171450763672645e-07	1.357298572837698	0.00012120229399864568
Rv1321	CDS	1484279	1484959	0.0	1.3419164624586168	0.0
Rv1322	CDS	1484982	1485278	0.0	1.323449806563786	0.0
Rv1322A	CDS	1485313	1485771	3.61387403335911e-09	1.3498393091561804	1.9003344978285597e-05
Rv1323	CDS	1485862	1487031	3.602696474480638e-10	1.3344500176668295	7.000710219640105e-06
Rv1324	CDS	1487161	1488075	5.328799552173358e-06	1.3368418536893394	0.000682622292966284
Rv1325c	CDS	1488154	1489965	9.862206329369627e-10	1.212822258601102	1.322774862863585e-05
Rv1326c	CDS	1490117	1492312	9.139857111151173e-07	1.3460945857953004	0.0002679607089094427
Rv1327c	CDS	1492320	1494425	0.0	1.343824437949026	0.0
Rv1328	CDS	1494564	1497155	6.203074041088996e-07	1.334830913126078	-0.00024798017285088125
Rv1329c	CDS	1497195	1499189	1.2550682715328776e-11	1.324518774673837	1.252611310509355e-06
Rv1330c	CDS	1499213	1500559	3.722970642883183e-08	1.313367298284943	7.17733569863821e-05
Rv1331	CDS	1500661	1500966	0.0	1.3548207535975894	0.0
Rv1332	CDS	1500926	1501582	8.985072574851927e-09	1.3496472274621005	-2.748388610424035e-05
Rv1333	CDS	1501599	1502633	2.9005714419216844e-07	1.297144271070665	0.0001568943831802283
Rv1334	CDS	1502641	1503081	0.0	1.3487964822620113	0.0
Rv1335	CDS	1503103	1503384	0.0	1.3449796865409676	0.0
Rv1336	CDS	1503394	1504365	1.9104362536381814e-10	1.328708295999263	4.433340809129049e-06
Rv1337	CDS	1504356	1505078	1.5447815804314757e-09	1.3420770668112558	-1.5149857368723652e-05
Rv1338	CDS	1505075	1505890	6.469957460453202e-06	1.3324248468111963	0.0007349245885840405
Rv1339	CDS	1505917	1506738	7.310025506745976e-06	1.3394789315525566	-0.0010021335217056948
Rv1340	CDS	1506755	1507534	1.8596207906895756e-10	1.3384341629373162	2.089190240917027e-06
Rv1341	CDS	1507573	1508187	0.0	1.3101310880693173	0.0
Rv1342c	CDS	1508184	1508546	0.0	1.351653319681834	0.0
Rv1343c	CDS	1508543	1508923	0.0	1.3509886326566156	0.0
Rv1344	CDS	1508968	1509288	0.0	1.3667675644965835	0.0
Rv1345	CDS	1509281	1510846	4.091887939594585e-10	1.3212895984624458	2.110586392156666e-06
Rv1346	CDS	1510846	1512006	0.0	1.337989127532287	0.0
Rv1347c	CDS	1511973	1512605	8.433304055088797e-11	1.3551494395265626	-1.2994321962889188e-07
Rv1348	CDS	1513047	1515626	2.12712530756054e-07	1.331166897756807	-0.00015680432876830075
Rv1349	CDS	1515623	1517362	1.6974421868098943e-11	1.324112804576061	-1.6039791108646284e-06
Rv1350	CDS	1517491	1518234	1.5761055793817036e-09	1.3594092613629316	-9.286861284096837e-06
Rv1351	CDS	1518231	1518560	0.0	1.3691151804317478	0.0
Rv1352	CDS	1518763	1519134	1.6048151474379324e-08	1.3566439608683973	-3.1753809320744786e-05
Rv1353c	CDS	1519200	1519985	4.428451438887038e-09	1.3517475581419482	1.2642653563765816e-05
Rv1354c	CDS	1520005	1521876	1.5667300790056515e-11	1.357531771580352	5.305702460711714e-08
Rv1355c	CDS	1521885	1524032	3.0660944695393155e-06	1.3584762027728448	0.00045844691452467945
Rv1356c	CDS	1524029	1524820	1.6799254765054172e-09	1.3712229274446353	8.639818031064284e-06
Rv1357c	CDS	1525293	1526216	4.837678035940485e-10	1.3534880781843115	4.253818107868845e-06
Rv1358	CDS	1526612	1530091	1.146576722454995e-10	1.3545017089431513	8.73839115456132e-07
Rv1359	CDS	1530173	1530925	8.289047226384127e-11	1.3523812420777905	2.9545143092057913e-06
Rv1360	CDS	1531348	1532370	5.97744964636604e-10	1.3479018233413436	-7.877020677338198e-06
Rv1361c	CDS	1532443	1533633	2.539183687533253e-06	1.318777549630914	0.0004934966693088683
Rv1362c	CDS	1533948	1534610	0.0	1.359774786826524	0.0
Rv1363c	CDS	1534607	1535392	8.858636046937818e-11	1.3383176001443062	3.1505858470448622e-06
Rv1364c	CDS	1535683	1537644	1.2976816288201576e-09	1.3380959700832438	-1.0222054110498036e-05
Rv1365c	CDS	1537783	1538169	2.6291303356629214e-08	1.3365886261112516	1.3179766262194637e-05
Rv1366	CDS	1538390	1539211	1.6060202612244723e-09	1.3536718800316887	1.0996322295286909e-05
Rv1366A	CDS	1539180	1539440	0.0	1.3508076990921873	0.0
Rv1367c	CDS	1539512	1540645	3.558176866980123e-06	1.3309369383926035	0.0006559236604761765
Rv1368	CDS	1541020	1541805	5.322092766490982e-11	1.3414692520474203	3.2730517240953105e-08
Rv1371	CDS	1543359	1544828	1.814541419176141e-06	1.3634815728923735	-0.0002344669493989926
Rv1372	CDS	1544825	1546006	3.299260864508824e-11	1.3520954544602242	1.7742364689654622e-06
Rv1373	CDS	1546012	1546992	4.474920700658913e-06	1.344962627414854	-0.0006702811919338525
Rv1374c	CDS	1547072	1547530	0.0	1.3631765440493289	0.0
Rv1375	CDS	1547832	1549151	2.5758790939134357e-06	1.3313671936517364	-0.0005552860820414729
Rv1376	CDS	1549148	1550641	5.781427905859893e-07	1.3278231000651273	-0.00027735893045399695
Rv1377c	CDS	1550579	1551217	1.0877615475024527e-10	1.3266160147910502	2.745579626706185e-06
Rv1378c	CDS	1551228	1552655	4.241790807490986e-10	1.3068387731217381	-5.470601311063916e-06
Rv1379	CDS	1552654	1553235	1.7618339454017473e-08	1.316445169028699	5.393730541392028e-05
Rv1380	CDS	1553232	1554191	1.2880939648240997e-09	1.3210826800292201	1.1667023700312473e-05
Rv1381	CDS	1554188	1555480	2.3962745676620045e-09	1.3062982441003081	2.557382517098805e-05
Rv1382	CDS	1555477	1555974	8.112407967608704e-10	1.3174185424558849	1.1982533965948505e-05
Rv1383	CDS	1555971	1557101	0.0	1.322012819684822	0.0
Rv1384	CDS	1557101	1560448	3.913100743435649e-07	1.3269633719360165	-0.00018754508885121535
Rv1385	CDS	1560445	1561269	1.190205711765202e-10	1.2677736373712145	1.5368328007137055e-06
Rv1386	CDS	1561464	1561772	3.2796648730126776e-10	1.3063958016927193	-2.5019579759644195e-06
Rv1387	CDS	1561769	1563388	1.6524436391440744e-07	1.337232466523543	-3.2675075475330218e-06
Rv1388	CDS	1563694	1564266	0.0	1.3500595464969585	0.0
Rv1389	CDS	1564401	1565027	0.0	1.3339234810754874	0.0
Rv1390	CDS	1565093	1565425	2.6106061146169424e-08	1.356230528992872	3.678882105995207e-05
Rv1391	CDS	1565441	1566697	1.9685864049989732e-11	1.321657783739587	1.2106806446254836e-08
Rv1392	CDS	1566825	1568036	3.1370752431869597e-06	1.3283825718067546	0.0006146038031117351
Rv1393c	CDS	1568109	1569587	2.102173990436995e-11	1.3438487767461713	-1.0417453886746308e-06
Rv1394c	CDS	1569584	1570969	2.745373373080895e-10	1.3455609472780572	3.659761029228825e-07
Rv1395	CDS	1571047	1572081	1.7162257726077712e-08	1.3454638605119178	3.6310369657899244e-05
Rv1396c	CDS	1572127	1573857	1.782867962707435e-07	1.2032666225018023	0.00026142907231213597
Rv1397c	CDS	1574112	1574513	5.293497730340935e-05	1.3520850235767994	0.002586535924897493
Rv1398c	CDS	1574510	1574767	0.0	1.346576376783425	0.0
Rv1399c	CDS	1574850	1575809	0.0	1.319583620231578	0.0
Rv1400c	CDS	1575834	1576796	2.682432054257333e-10	1.3234713726415326	7.51294699941063e-06
Rv1401	CDS	1576930	1577532	1.4056299457720911e-09	1.3023477841093551	4.828562402026115e-06
Rv1402	CDS	1577613	1579580	6.056205537063875e-11	1.2746082282728421	3.969632648426202e-06
Rv1403c	CDS	1579598	1580422	6.761487222339824e-07	1.335620559941969	-0.00021381567323564
Rv1404	CDS	1580591	1581073	7.630920895174143e-10	1.3488338911869868	7.072091837145855e-06
Rv1405c	CDS	1581145	1581969	0.0	1.338380910903183	0.0
Rv1406	CDS	1582166	1583104	0.0	1.3051329244222059	0.0
Rv1407	CDS	1583101	1584474	2.780238476163266e-06	1.2934331549991207	0.0006966379887995977
Rv1408	CDS	1584499	1585197	2.301726031994633e-10	1.3262892703845752	2.9017070130032963e-06
Rv1409	CDS	1585194	1586213	2.813703693205216e-06	1.3200761847101534	-4.576966721825393e-05
Rv1410c	CDS	1586210	1587766	2.521794995047344e-10	1.3307454719473415	6.5846654598300525e-06
Rv1411c	CDS	1587772	1588482	8.339033075177582e-09	1.334623696349043	3.665700677829564e-05
Rv1412	CDS	1588567	1589172	9.801919109708734e-09	1.3337709314748223	-3.4546394719559004e-05
Rv1413	CDS	1589386	1589901	0.0	1.3211724411745627	0.0
Rv1414	CDS	1589891	1590292	2.99876568021773e-10	1.3290300207860752	-6.206045511103486e-06
Rv1415	CDS	1590397	1591674	0.0	1.3432688020723054	0.0
Rv1416	CDS	1591671	1592153	0.0	1.3185326258812802	0.0
Rv1417	CDS	1592150	1592614	0.0	1.3099266602893924	0.0
Rv1418	CDS	1592639	1593325	1.0998751909241378e-10	1.3278828688108113	4.272041883468525e-06
Rv1419	CDS	1593505	1593978	0.0	1.3434246640175314	0.0
Rv1420	CDS	1594042	1595982	4.4275061394927206e-10	1.3372921607410218	7.436633562063477e-06
Rv1421	CDS	1595979	1596884	2.749697025627995e-09	1.3419624225967062	1.7626642007606552e-05
Rv1422	CDS	1596881	1597909	0.0	1.3121790263356412	0.0
Rv1423	CDS	1597906	1598883	1.1292672352780642e-10	1.305668626501078	4.298237463729038e-06
Rv1424c	CDS	1598893	1599654	0.0	1.3542405094355088	0.0
Rv1425	CDS	1599658	1601037	4.963664258506029e-07	1.3383081394591034	0.00023466209211475686
Rv1426c	CDS	1601059	1602321	1.5679739173712903e-09	1.3242845746659246	-1.4228120089887497e-05
Rv1427c	CDS	1602321	1603928	1.9387277783167178e-07	1.3303087947762826	-0.00014922960501706495
Rv1428c	CDS	1603932	1604759	1.3676141052965107e-08	1.347264197766307	-3.0077333685374352e-05
Rv1429	CDS	1604878	1606146	2.6437011789171017e-06	1.3300971667003783	0.0002796678866154312
Rv1430	CDS	1606386	1607972	3.657607550167086e-11	1.3436021584895244	6.343094937077964e-07
Rv1431	CDS	1608083	1609852	1.4759706103428805e-06	1.353269246635415	0.0003614962670077104
Rv1432	CDS	1609849	1611270	2.4989066371716717e-11	1.303612349024279	2.0788669930493775e-06
Rv1433	CDS	1611434	1612249	0.0	1.3445710515794143	0.0
Rv1434	CDS	1612256	1612393	3.994883090996382e-09	1.2500621370219047	3.2116298278178634e-05
Rv1435c	CDS	1612342	1612950	0.0	1.3105864219719625	0.0
Rv1436	CDS	1613307	1614326	1.3783021390878503e-08	1.3483238641391284	1.1577202822965482e-05
Rv1437	CDS	1614329	1615567	2.1367352331935763e-11	1.3417308835313073	-3.543225779445436e-07
Rv1438	CDS	1615564	1616349	1.2969698648390704e-09	1.3442132170494014	-5.8343819057671276e-06
Rv1439c	CDS	1616961	1617386	2.263303489069557e-09	1.3525087777465832	1.475346457940896e-05
Rv1440	CDS	1617837	1618070	0.0	1.3520174424103684	0.0
Rv1441c	CDS	1618209	1619684	4.815483174158697e-07	1.2363942925855775	0.0004086468389961351
Rv1442	CDS	1619791	1622091	5.144861758843433e-10	1.3255336342571726	1.0322208496837959e-05
Rv1443c	CDS	1622207	1622692	0.0	1.335384429484045	0.0
Rv1444c	CDS	1623287	1623697	0.0	1.3444982698532535	0.0
Rv1445c	CDS	1623714	1624457	3.5146885402070893e-10	1.3209091288739718	6.478644345053741e-06
Rv1446c	CDS	1624454	1625365	3.205518422921827e-08	1.325087893146113	1.0046310910394318e-05
Rv1447c	CDS	1625418	1626962	1.7606915472812013e-06	1.3335214451191773	0.00036307644304517384
Rv1448c	CDS	1626959	1628080	0.0	1.3432558504836956	0.0
Rv1449c	CDS	1628097	1630199	8.659345462902479e-11	1.3211406278373419	3.6498616131641626e-06
Rv1450c	CDS	1630638	1634627	1.0693181728971268e-08	1.2045229096027337	7.887876073522926e-05
Rv1451	CDS	1635029	1635955	5.34748356706416e-10	1.3282830065603495	6.674285399910218e-06
Rv1452c	CDS	1636004	1638229	8.201085260894914e-08	1.2154504890521556	0.0001404216766065225
Rv1453	CDS	1638381	1639646	5.077891090443654e-06	1.337191087655196	0.0008618783904376093
Rv1454c	CDS	1639674	1640660	4.72877875123956e-06	1.3262884796750367	-0.0006918384014633627
Rv1455	CDS	1640680	1641543	5.210417097778475e-10	1.3222095101262796	-3.665443170652871e-06
Rv1456c	CDS	1641493	1642425	6.469573210488022e-10	1.3082888134239634	-6.585472889564237e-06
Rv1457c	CDS	1642537	1643322	9.514056209525279e-11	1.3208768812209932	3.884795726882828e-06
Rv1458c	CDS	1643319	1644260	0.0	1.3215976482977427	0.0
Rv1459c	CDS	1644363	1646138	1.5213578730133293e-09	1.3239762257762577	1.5536488711942464e-05
Rv1460	CDS	1646186	1646992	6.677395858467605e-10	1.3049220743048884	1.3278596177557223e-05
Rv1461	CDS	1646989	1649529	7.060493694144299e-07	1.3572555742463328	0.00020881662604893547
Rv1462	CDS	1649526	1650719	1.3087009254064697e-10	1.3218438153673928	4.0491528593977755e-06
Rv1463	CDS	1650716	1651516	7.992284611901823e-11	1.336164420238346	2.7601736760640705e-06
Rv1464	CDS	1651518	1652771	3.310669238754116e-09	1.3204410155615594	7.924703875117345e-06
Rv1465	CDS	1652768	1653256	1.8728529838085706e-10	1.3439366825588157	-2.853410999203998e-06
Rv1466	CDS	1653231	1653578	0.0	1.3321923339573076	0.0
Rv1467c	CDS	1653673	1655502	2.920881314594226e-10	1.3476411507657715	2.56797647368856e-06
Rv1468c	CDS	1655609	1656721	3.3104081481605263e-07	1.2463718364078131	-7.073437813737149e-05
Rv1469	CDS	1656963	1658936	0.0	1.3265806161194822	0.0
Rv1470	CDS	1658980	1659354	0.0	1.3695072786710032	0.0
Rv1471	CDS	1659370	1659741	0.0	1.3404517109849965	0.0
Rv1472	CDS	1659763	1660620	5.993461348163809e-06	1.340327411688079	-0.0006003063211442172
Rv1473	CDS	1660656	1662284	1.789579595623536e-11	1.3264341495195695	1.4762445815219571e-06
Rv1473A	CDS	1662381	1662572	1.1784447306872892e-09	1.3178968206971557	1.0248682936198072e-05
Rv1474c	CDS	1662641	1663204	1.5086398796881895e-10	1.3302537666841185	4.3576289806557256e-06
Rv1475c	CDS	1663215	1666046	1.1381506848096024e-11	1.3490479670831153	1.2333156216848273e-06
Rv1476	CDS	1666204	1666764	0.0	1.34915034442231	0.0
Rv1477	CDS	1666990	1668408	1.1575773672944933e-10	1.3262364865471108	1.6419323970451316e-06
Rv1478	CDS	1668419	1669144	0.0	1.3254664343493583	0.0
Rv1479	CDS	1669283	1670416	4.2577906145258027e-08	1.336040030507942	-6.666818760953097e-05
Rv1480	CDS	1670413	1671366	4.934183852722818e-06	1.3167524823003791	0.0007244901453473118
Rv1481	CDS	1671377	1672384	0.0	1.3366805246516937	0.0
Rv1482c	CDS	1672457	1673299	7.889372188873978e-08	1.3357721260935944	8.16281774067007e-05
Rv1483	CDS	1673440	1674183	0.0	1.3427112473913292	0.0
Rv1484	CDS	1674202	1675011	2.3371423674145575e-07	1.3366053427781108	-0.00013885147538161835
Rv1485	CDS	1675017	1676051	4.295813704757734e-11	1.33336024198021	1.9603652558486395e-06
Rv1486c	CDS	1676017	1676883	1.0787750649443595e-06	1.3291779407309676	0.0003944832627746364
Rv1487	CDS	1676941	1677375	0.0	1.299041578635925	0.0
Rv1488	CDS	1677397	1678542	2.773225922403366e-06	1.3273677052852102	0.0005752223279896773
Rv1489	CDS	1678552	1678908	3.215538946221841e-10	1.3412827612228753	-2.4466631753927714e-06
Rv1489A	CDS	1678942	1679172	0.0	1.3111685693893254	0.0
Rv1490	CDS	1679322	1680629	5.163564020804756e-11	1.3664788709842246	1.2311369881889966e-06
Rv1491c	CDS	1681208	1681966	0.0	1.3170359718206655	0.0
Rv1492	CDS	1682157	1684004	5.405359493337869e-11	1.3005109393793095	3.326695611371999e-06
Rv1493	CDS	1684005	1686257	4.62461735573072e-11	1.3256772330216535	8.709284246566362e-07
Rv1494	CDS	1686271	1686573	0.0	1.3429961752030177	0.0
Rv1495	CDS	1686570	1686887	3.308316398609179e-10	1.3415777221476046	1.1182900382378236e-06
Rv1496	CDS	1686884	1687888	0.0	1.3188445720378277	0.0
Rv1497	CDS	1687941	1689230	2.6441777978281067e-06	1.3177381448555305	0.00040457324486264934
Rv1498c	CDS	1689303	1689920	3.3074509797614837e-10	1.3704840365177762	-3.1773278900137925e-06
Rv1498A	CDS	1690134	1690346	0.0	1.3515522215959734	0.0
Rv1499	CDS	1690407	1690805	0.0	1.3323204974744083	0.0
Rv1500	CDS	1690850	1691878	3.9505954063656645e-11	1.3812005364030089	5.08801972942674e-07
Rv1501	CDS	1691890	1692711	6.098027638401504e-11	1.3808090164208877	2.4394856135145915e-07
Rv1502	CDS	1692924	1693823	5.970479666217443e-11	1.3706568524475697	-6.945458075890976e-07
